104.5022667	104.5022667	95.39777273	95.39777273	95.39777273	87.18915455	87.18915455	87.18915455	88.09597273	88.09597273	88.09597273	86.68310909	86.68310909	86.68310909	88.13357273	88.13357273	88.13357273	80.76313636	80.76313636	80.76313636	80.69740909	80.69740909	80.69740909	76.66507273	76.66507273	76.66507273	76.47462273	76.47462273	76.47462273	71.23565909	71.23565909	71.23565909	70.2859	70.2859	70.2859	65.43149545	65.43149545	65.43149545	64.39318636	64.39318636	64.39318636	57.70496818	57.70496818	57.70496818	57.48578182	57.48578182	57.48578182	51.16992727	51.16992727	51.16992727	50.2693	50.2693	50.2693	50.00976364	50.00976364	
69.17498	69.17498	74.987225	74.987225	74.987225	73.1358	73.1358	73.1358	72.62325625	72.62325625	72.62325625	73.06358824	73.06358824	73.06358824	72.52013333	72.52013333	72.52013333	72.5514	72.5514	72.5514	71.32168095	71.32168095	71.32168095	68.4738619	68.4738619	68.4738619	70.5627381	70.5627381	70.5627381	69.92882381	69.92882381	69.92882381	69.69736667	69.69736667	69.69736667	67.297995	67.297995	67.297995	67.02178	67.02178	67.02178	61.164995	61.164995	61.164995	61.60133	61.60133	61.60133	57.33586111	57.33586111	57.33586111	56.47505	56.47505	56.47505	54.18680588	54.18680588	
101.24052	101.24052	81.73553529	81.73553529	81.73553529	78.443915	78.443915	78.443915	78.406055	78.406055	78.406055	70.98262105	70.98262105	70.98262105	71.87055556	71.87055556	71.87055556	74.062655	74.062655	74.062655	72.99660476	72.99660476	72.99660476	72.24235238	72.24235238	72.24235238	71.8351	71.8351	71.8351	67.48779524	67.48779524	67.48779524	67.38194762	67.38194762	67.38194762	62.9510381	62.9510381	62.9510381	62.8452	62.8452	62.8452	56.95021905	56.95021905	56.95021905	56.84437619	56.84437619	56.84437619	52.47898571	52.47898571	52.47898571	52.07274762	52.07274762	52.07274762	52.80945	52.80945	
52.6177	52.6177	61.24763571	61.24763571	61.24763571	60.59311875	60.59311875	60.59311875	63.0524	63.0524	63.0524	64.79716471	64.79716471	64.79716471	64.10768235	64.10768235	64.10768235	71.76976667	71.76976667	71.76976667	71.64608333	71.64608333	71.64608333	68.53725789	68.53725789	68.53725789	68.70556842	68.70556842	68.70556842	68.825435	68.825435	68.825435	68.292165	68.292165	68.292165	65.10334	65.10334	65.10334	64.95979	64.95979	64.95979	60.01363158	60.01363158	60.01363158	59.73778421	59.73778421	59.73778421	53.84911579	53.84911579	53.84911579	52.97954211	52.97954211	52.97954211	51.64043684	51.64043684	
0.0	40.0	65.0	65.0	65.0	63.3792	63.3792	63.3792	64.535775	64.535775	64.535775	55.4937	55.4937	55.4937	53.26332	53.26332	53.26332	55.91671429	55.91671429	55.91671429	54.24418571	54.24418571	54.24418571	47.17842857	47.17842857	47.17842857	45.19698571	45.19698571	45.19698571	49.24131429	49.24131429	49.24131429	47.69521429	47.69521429	47.69521429	46.66261429	46.66261429	46.66261429	45.62991429	45.62991429	45.62991429	44.59797143	44.59797143	44.59797143	43.566	43.566	43.566	42.53345714	42.53345714	42.53345714	43.31941429	43.31941429	43.31941429	35.7515	35.7515	
75.34312	75.34312	86.25344667	86.25344667	86.25344667	80.18908824	80.18908824	80.18908824	79.11467647	79.11467647	79.11467647	81.216045	81.216045	81.216045	80.64232	80.64232	80.64232	78.71495	78.71495	78.71495	78.63639545	78.63639545	78.63639545	76.43497727	76.43497727	76.43497727	76.43930455	76.43930455	76.43930455	71.93673182	71.93673182	71.93673182	70.92153636	70.92153636	70.92153636	64.81684091	64.81684091	64.81684091	63.95832727	63.95832727	63.95832727	58.28885909	58.28885909	58.28885909	57.90359545	57.90359545	57.90359545	51.44249091	51.44249091	51.44249091	50.93268636	50.93268636	50.93268636	50.78184545	50.78184545	
43.65913333	43.65913333	65.28931111	65.28931111	65.28931111	57.63999	57.63999	57.63999	59.39027	59.39027	59.39027	64.70310714	64.70310714	64.70310714	68.57733846	68.57733846	68.57733846	71.88851765	71.88851765	71.88851765	70.73468889	70.73468889	70.73468889	72.646795	72.646795	72.646795	73.236985	73.236985	73.236985	66.569	66.569	66.569	67.046875	67.046875	67.046875	62.792045	62.792045	62.792045	62.592365	62.592365	62.592365	57.77434	57.77434	57.77434	57.22006	57.22006	57.22006	51.6703	51.6703	51.6703	54.09107333	54.09107333	54.09107333	61.50878125	61.50878125	
62.04956667	62.04956667	58.02649091	58.02649091	58.02649091	61.9395	61.9395	61.9395	63.64483571	63.64483571	63.64483571	63.89459412	63.89459412	63.89459412	63.46030556	63.46030556	63.46030556	67.96588947	67.96588947	67.96588947	67.84734737	67.84734737	67.84734737	70.54288095	70.54288095	70.54288095	70.54288095	70.54288095	70.54288095	67.86223333	67.86223333	67.86223333	67.86223333	67.86223333	67.86223333	62.29851905	62.29851905	62.29851905	62.20385714	62.20385714	62.20385714	56.43495238	56.43495238	56.43495238	56.43495238	56.43495238	56.43495238	49.57950952	49.57950952	49.57950952	49.57950952	49.57950952	49.57950952	54.208485	54.208485	
0.0	31.0	37.0	37.0	37.0	37.0	37.0	37.0	37.0	37.0	37.0	37.0	37.0	37.0	43.89966	43.89966	43.89966	47.8199	47.8199	47.8199	47.03162857	47.03162857	47.03162857	45.68235714	45.68235714	45.68235714	44.33214286	44.33214286	44.33214286	42.98241429	42.98241429	42.98241429	41.63277143	41.63277143	41.63277143	40.59371667	40.59371667	40.59371667	39.38905	39.38905	39.38905	38.18516667	38.18516667	38.18516667	36.98121667	36.98121667	36.98121667	36.03501667	36.03501667	36.03501667	35.2063	35.2063	35.2063	32.5032	32.5032	
41.5	41.5	38.12827143	38.12827143	38.12827143	39.13974286	39.13974286	39.13974286	44.46698571	44.46698571	44.46698571	49.43288889	49.43288889	49.43288889	47.83192222	47.83192222	47.83192222	46.2244	46.2244	46.2244	48.33456667	48.33456667	48.33456667	46.47461111	46.47461111	46.47461111	44.6331	44.6331	44.6331	44.76946667	44.76946667	44.76946667	42.67356667	42.67356667	42.67356667	41.06193333	41.06193333	41.06193333	39.2115	39.2115	39.2115	44.70083333	44.70083333	44.70083333	43.11885556	43.11885556	43.11885556	48.60013333	48.60013333	48.60013333	46.73932222	46.73932222	46.73932222	49.0081	49.0081	
59.64086667	59.64086667	59.51236154	59.51236154	59.51236154	60.27135714	60.27135714	60.27135714	62.93795	62.93795	62.93795	61.10302857	61.10302857	61.10302857	62.21592143	62.21592143	62.21592143	61.12843571	61.12843571	61.12843571	60.6528	60.6528	60.6528	69.81655	69.81655	69.81655	70.92246	70.92246	70.92246	65.44846471	65.44846471	65.44846471	65.56602222	65.56602222	65.56602222	61.95318333	61.95318333	61.95318333	61.73375	61.73375	61.73375	55.49216471	55.49216471	55.49216471	54.58718824	54.58718824	54.58718824	48.24135	48.24135	48.24135	46.31789167	46.31789167	46.31789167	47.73833636	47.73833636	
52.6508	52.6508	53.76646667	53.76646667	53.76646667	56.7993	56.7993	56.7993	57.47808	57.47808	57.47808	58.8834	58.8834	58.8834	58.8834	58.8834	58.8834	66.27629167	66.27629167	66.27629167	68.20983333	68.20983333	68.20983333	70.64050769	70.64050769	70.64050769	70.64050769	70.64050769	70.64050769	70.76061667	70.76061667	70.76061667	70.42728333	70.42728333	70.42728333	65.62311667	65.62311667	65.62311667	65.62311667	65.62311667	65.62311667	59.47756364	59.47756364	59.47756364	59.47756364	59.47756364	59.47756364	55.09063333	55.09063333	55.09063333	54.72075	54.72075	54.72075	69.16916667	69.16916667	
